"noc_2016","noc_title","harm.rank16","harm.rank06","harm.rank21","diff_21_06","diff_21_16","skill_groups","rank06","rank16","rank21","skill_groups_2","standardized06","standardized16","standardized21","std_diff_21_06","normalized06","normalized16","normalized21","norm_diff_21_06","Rank21_Tech_Design","Rank21_Programming","Rank21_Comp_and_Elec","Rank21_Inter_w_Comp","Rank21_Eng_and_Tech","Rank21_Telco","Rank16_Tech_Design","Rank16_Programming","Rank16_Comp_and_Elec","Rank16_Inter_w_Comp","Rank16_Eng_and_Tech","Rank16_Telco","Rank06_Tech_Design","Rank06_Programming","Rank06_Comp_and_Elec","Rank06_Inter_w_Comp","Rank06_Eng_and_Tech","Rank06_Telco","Score21_comp_elec","Score21_eng_tech","Score21_telco","Score21_tech_design","Score21_programming","Score21_inter_comp","Score16_comp_elec","Score16_eng_tech","Score16_telco","Score16_tech_design","Score16_programming","Score16_inter_comp","Score06_comp_elec","Score06_eng_tech","Score06_telco","Score06_tech_design","Score06_programming","Score06_inter_comp","normalized_tech_design06","normalized_tech_design16","normalized_tech_design21","normalized_programming06","normalized_programming16","normalized_programming21","normalized_comp_elec06","normalized_comp_elec16","normalized_comp_elec21","normalized_inter_comp06","normalized_inter_comp16","normalized_inter_comp21","normalized_eng_tech06","normalized_eng_tech16","normalized_eng_tech21","normalized_telco06","normalized_telco16","normalized_telco21","normalized_tech_design_diff","normalized_programming_diff","normalized_comp_elec_diff","normalized_inter_comp_diff","normalized_eng_tech_diff","normalized_telco_diff","diff_16_06"
2232,"Mechanical engineering technologists and technicians",47.0417725219986,49.9131718487096,38.7412296102344,-11.1719422384752,-8.3005429117642,2,49,44,36,"2-3",-1.27510990614824,-1.26774182014678,-1.32916856491988,-0.0540586587716436,0.0943826313389891,0.102193039560256,0.0950303466205864,0.000647715281597308,25,39,51,97,18,106,31,79,107,150,16,109,28,72,87,146,19,258,17.1492,22.6122,3.9274,5.52986666666667,4.01333333333333,16.8373,13.49705,22.28265,3.923325,4.62,2.07375,14.16545,13.448,21.074,2.041,12.0663,3.1044,13.0284,0.555155279503106,0.990055384615385,0.446935561868662,0.124396430474801,0.0970175438596491,0.206382870221771,0.441261132208063,0.406944836770106,0.549480088640625,0.451206171107994,0.481051765332338,0.557495272115991,0.644330816704508,0.739866660465858,0.716723982589495,0.082527084686836,0.157724144307848,0.194832217046884,-0.108219717634444,0.0819864397469699,0.108218956432563,0.106289101007996,0.072393165884987,0.112305132360048,-2.871399326711
2241,"Electrical and electronics engineering technologists and technicians",21.6320844259262,41.1143364923756,26.3266778927111,-14.7876585996645,4.6945934667849,2,34,21,22,"2-3",-1.35783051403079,-1.3452321805714,-1.40394691441771,-0.0461164003869152,0.0756348211596316,0.082477343536099,0.0766014550967334,0.000966633937101849,27,37,19,63,20,18,22,34,11,28,15,39,114,48,17,198,31,39,21.7749416666667,20.7553666666667,9.39138055555556,5.41016666666667,4.18,18.4172916666667,22.818316,22.598928,7.398336,5.744984,4.351152,19.72236,19.88175,17.33734375,6.69375,7.8694,4.16734375,11.0782,0.362061191626409,0.645694358974359,0.437261153789682,0.166989655669847,0.203562666666667,0.214953587423672,0.658626363230942,0.696287664556903,0.701117896839447,0.382826086956522,0.673193434505842,0.61061539539119,0.529370219789686,0.750372978647072,0.65781653828746,0.286770644940387,0.297425325432369,0.473483522025408,0.0751999621632732,0.0479639317538253,0.0424915336085052,0.227789308434668,0.128446318497774,0.18671287708502,-19.4822520664494
1254,"Statistical officers and related research support occupations",24.8245989058392,49.8037818013026,34.9004633452731,-14.9033184560295,10.0758644394339,2,48,29,31,"2-3",-1.27613831625609,-1.2687052060788,-1.33009823423011,-0.053959917974022,0.0941495523278196,0.101947927470371,0.0948012325122059,0.000651680184386341,80,12,27,24,275,301,73,8,14,23,223,233,213,18,30,48,266,147,20.4321,3.83416666666667,2.14993333333333,2.71527777777778,8.98277777777778,21.1172888888889,21.5538666666667,4.6648,2.52994444444445,2.92,10.0117333333333,20.482,18.082025,3.067925,3.0888,5.42165,7.68495,17.09775,0.249443294225903,0.444853333333333,0.219454513533889,0.307943676194216,0.468385185185184,0.461933088125114,0.597822377934241,0.657037701547609,0.657097806275651,0.593890252454418,0.699459560387125,0.701390674978404,0.0903625114601985,0.154626024794377,0.120996874061478,0.128522765184106,0.10170794482904,0.104185224220582,-0.0299887806920138,0.153989411930898,0.0592754283414108,0.107500422523986,0.0306343626012798,-0.0243375409635233,-24.9791828954634
5227,"Support occupations in motion pictures, broadcasting, photography and the performing arts",169.271697437841,179.265824728645,164.048747111459,-15.217077617186,-5.222950326382,2,242,204,178,"2-3",-0.0590250899063892,-0.128547450936251,-0.229843768648513,-0.170818678742124,0.369996264755099,0.392035669956016,0.365955521567847,-0.00404074318725228,267,371,186,324,151,65,287,389,299,385,140,60,194,350,277,349,180,73,11.743875,7.82375,5.2384125,1.3611,0.3332,8.9047375,7.8737625,7.69255,5.4211625,1.2129,0.136875,4.8069875,7.307375,5.6800875,4.466225,5.69625,0.80046875,4.59478125,0.26207729468599,0.467384615384615,0.110006991113608,0.0320755879418329,0.00640350877192982,0.0171345778300401,0.23379917429085,0.232391518936654,0.372286528198471,0.155497238779804,0.157463547123361,0.290798487077117,0.170727345725731,0.255203696567852,0.247565130769133,0.188988121367491,0.217939685462279,0.261691046476048,-0.152070303572383,-0.0149410101117928,0.138487353907621,0.135301248297313,0.0768377850434026,0.0727029251085562,-9.99412729080399
7205,"Contractors and supervisors, other construction trades, installers, repairers and servicers",103.550854951128,127.437472825714,112.202793972483,-15.234678853231,8.65193902135499,2,147,106,104,"2-3",-0.546279664101289,-0.584993958516455,-0.670315541961546,-0.124035877860257,0.259564819679176,0.275903023967178,0.257402623781026,-0.00216219589814981,109,234.5,316,299,40,107,74,200,208,248,47,99,298,239,276,265,52,74,8.1482,15.342975,3.9035,2.38015,0.9375,10.0485,10.6358,13.8507,4.107,2.88,0.9375,9.88,7.395375,13.4335,4.446,3.763425,1.4245,7.8336,0.173150448585231,0.308793846153846,0.192368775181143,0.0570811477938908,0.043859649122807,0.048210284260692,0.23677226779464,0.318128342743976,0.254415640612092,0.2690603085554,0.332873458294866,0.329252363942005,0.409265993514604,0.45976893129061,0.486110141745873,0.188100296746326,0.165108182644143,0.193613368238534,0.0192183265959114,-0.00887086353319873,0.0176433728174521,0.0601920553866049,0.0768441482312681,0.00551307149220784,-23.886617874586
2255,"Technical occupations in geomatics and meteorology",23.044947948676,43.8078023251401,27.2053011463882,-16.6025011787519,4.1603531977122,2,38,24,25,"2-3",-1.33250839786723,-1.32151112775933,-1.38105605201989,-0.0485476541526597,0.0813738291206003,0.0885126370107075,0.0822428368984157,0.000869007777815387,46,19,11,21,68,166,42,15,9,16,88,219,36,34,28,32,83,213,23.45503125,11.9279,3.24303125,3.89295,7.00435625,21.2772,23.999625,10.93125,2.6184375,3.9790625,8.16,22.00455,18.3736,9.84,2.4206,10.797,5.1975,18.3608,0.496756383712905,0.885907692307692,0.314636482297935,0.208269052761493,0.381754385964912,0.360194139600699,0.607673284052056,0.732956855903872,0.756193411287256,0.638176718092567,0.752104879170427,0.706766967850389,0.298709689328632,0.362788835886738,0.377767978376458,0.0991905322119015,0.105265511807225,0.15993087665318,-0.182119901414971,0.151925086839205,0.1485201272352,0.068590249757822,0.0790582890478254,0.0607403444412788,-20.7628543764641
2225,"Landscape and horticulture technicians and specialists",357.053977609614,403.008724224074,386.101854120147,-16.906870103927,29.047876510533,2,435,396,405,"2-3",2.04445200747382,1.84193127973668,1.67167206368066,-0.372779943793162,0.846728609303375,0.893380088321546,0.834578180936662,-0.0121504283667127,360,467,423,499,244,455,317,443.5,393.5,477.5,226.5,417.5,383,455,476,449,312,387,3.9788,4.6284,0.957,1.0044,0,0.375,3.9788,4.6284,0.957,1.0044,0,0.375,0.3894,2.3074,1.0508,2.492,0.2486,1.5824,0.114653784219002,0.204471794871795,0.0811777399709849,0.00996165204742804,0,0,7.43273375947685e-05,0.111487398844648,0.117737303803942,0.0498737727910238,0.0042184026084942,0.00402437486866989,0.0669644779994955,0.153416867085664,0.146193672829715,0.0390598935927376,0.0384729804700377,0.0433481793764661,-0.0334760442480168,-0.00996165204742804,0.117662976466347,-0.045849397922354,0.0792291948302191,0.0042882857837285,-45.95474661446
7331,"Oil and solid fuel heating mechanics",111.924758809671,116.899152815607,99.8348161880484,-17.0643366275586,-12.0899426216226,3,130,117,89,"2-3",-0.645353712198965,-0.677803766040046,-0.759877187897842,-0.114523475698876,0.237110663514453,0.252289635886789,0.235330434855465,-0.0017802286589878,54,231.5,133,269.5,54.5,117.5,41,304,207,244,81,183,108,262,171,351,39,212,12.996,13.9854,3.7698,3.5,0.945,11.189,10.66,11.3157,3.0351,3.9856,0.5244,10.1618,10.416,15.4328,2.4249,8.1125,1.2948,4.4544,0.373245916724178,0.665641025641026,0.282877429209923,0.0518839383387362,0.0245333333333333,0.0485959665347776,0.338824546941092,0.318879538604328,0.413332808832592,0.150575035063114,0.342617276779077,0.367596553897878,0.470775724684498,0.375559733719555,0.443041508572009,0.0993792909694299,0.122016032418612,0.186794954611906,-0.0903684875142542,-0.00328797180395866,0.0745082618915003,0.217021518834764,-0.0277342161124898,0.0874156636424761,-4.97439400593599
4311,"Police officers (except commissioned)",61.7654876545791,88.6495785711366,71.5102803279323,-17.1392982432043,9.74479267335321,3,86,58,67,"2-3",-0.910936810335223,-0.926594611804659,-0.999960841071007,-0.0890240307357837,0.176918872881418,0.188990347280953,0.176162565670186,-0.00075630721123196,348,233,182,174,323,15,203,152.5,148,75,297,15,265,105,115,144,306,27,11.8012125,2.9336875,10.10505,1.0430875,0.93968125,14.2285,12.50775,2.896,11.11715,1.5972,1.17375,16.93625,12.4699444444444,2.41048888888889,8.07881388888889,4.37268333333333,2.66659722222222,13.0820666666667,0.201181657848324,0.358784273504273,0.0843045458402874,0.106853232817441,0.0549122807017544,0.0483224535220719,0.408217375178872,0.376235825834309,0.374166125775278,0.453087891538103,0.576857912443942,0.469786089514604,0.0701360729788176,0.0958689326193545,0.0924294601728361,0.347571328373904,0.446927789793605,0.509879135076326,-0.116877112008037,-0.0585307792953694,-0.0340512494035944,0.0166981979765008,0.0222933871940185,0.162307806702422,-26.8840909165575
7233,"Sheet metal workers",143.301773549652,167.829645742717,150.094231803161,-17.735413939556,6.79245825350898,2,216,159,152,"2-3",-0.166540191537276,-0.229264602196732,-0.327036016769606,-0.160495825232329,0.345629027033008,0.366410434406848,0.342002794480243,-0.00362623255276517,41,382.5,440,429,143,494,40,348,410,399,131,474,52,422.5,398,405,145,369,3.4496,8.0647,0.378,4,0.3125,4.3248,3.4496,8.0647,0.378,4,0.3125,4.3248,3.3408,6.9408,1.272,9.8832,0.4636,2.7974,0.454713595583161,0.810929230769231,0.323288490525627,0.0185769182992262,0.0146198830409357,0.016070094753564,0.0997878292363204,0.0950604216009164,0.100389441800087,0.0924754558204769,0.140790915912022,0.136818659382223,0.209513964521071,0.267566005394704,0.255209192543431,0.0487699952590824,0.0151962242608926,0.0138204195423792,-0.131425105057534,-0.00250682354566222,0.000601612563766146,0.0443432035617463,0.0456952280223596,-0.0349495757167032,-24.527872193065
2221,"Biological technologists and technicians",93.9185117711403,141.223544077548,121.743181056008,-19.48036302154,27.8246692848677,2,182,95,113,"2-3",-0.416672489051352,-0.463581568480653,-0.553152347911153,-0.136479858859802,0.288939008021321,0.306793702012752,0.286277128343413,-0.00266187967790826,84.5,48.5,164,155,356,472,58,35,185,159,197,402,50,127,347,153,332,370,12.312,2.4156,0.7975,2.5944,3.29,14.924,10.96,5.6168,1.113,3.24,4.24,13.7566,4.806,1.9581,1.24575,9.93465,2.3852,12.462975,0.457080745341615,0.815150769230769,0.209684914954921,0.0955773630873909,0.198362573099415,0.169185957565522,0.149289836074435,0.328191883980593,0.390910402160943,0.431380610098177,0.466914930033298,0.493169153183442,0.056218042198143,0.186250149483783,0.0759932997474715,0.0476176888904497,0.0447444381015172,0.0352140210111175,-0.247395830386693,0.0736085944781311,0.241620566086508,0.0617885430852651,0.0197752575493286,-0.0124036678793322,-47.3050323064077
1242,"Legal administrative assistants",165.064157501874,163.795733049547,143.414154490534,-20.381578559013,-21.65000301134,2,213,197,145,"2-3",-0.20446426860095,-0.264790820821808,-0.361318887285696,-0.156854618684746,0.337033908885103,0.357371579464612,0.333553887729691,-0.00348002115541213,281.5,241.5,68,64,492,440,334,272,131.5,59.5,478.5,281.5,351,291,153,52,423,377,15.66,0.2622,1.183,1.3125,0.93,18.3112,12.8734,0.171,2.1037,0.93,0.69,17.7514,11.2893,0.738875,1.16265,3.055,1.099,16.8402,0.140556705774097,0.250666666666667,0.106079035953721,0.0440380353987265,0.032280701754386,0.0478246019866065,0.36832912145087,0.387586022790413,0.500662182185332,0.584859747545582,0.60504341151209,0.607048539609162,0.0187078126249854,0.00534819755776718,0.00767737268885702,0.0439698161577496,0.0845722142265604,0.0548736953047971,-0.0344776698203758,0.00378656658787997,0.132333060734463,0.0221887920635796,-0.0110304399361284,0.0109038791470475,1.268424452327
2233,"Industrial engineering and manufacturing technologists and technicians",25.4695576756288,44.7580856947916,24.3336178824961,-20.4244678122955,-1.1359397931327,2,41,31,20,"2-3",-1.32357448618292,-1.31314208824016,-1.37297991250142,-0.0494054263185013,0.0833986121185003,0.0906419526864888,0.0842331763498321,0.000834564231331783,5,52.5,81,171,24,311,7,41,59,114,18,113,39,20,75,94,28,305,15.042,19.0008,2.0862,9.36,3.0456,14.3232,15.56548125,20.7358875,3.87256875,7.799925,3.625,15.48,14.1075,18.5235,1.67375,10.66425,7.6452,15.07165,0.490648723257419,0.875015384615385,0.756495067829966,0.306350853712779,0.169590643274854,0.156617857860655,0.463542440909767,0.471151324060307,0.480403341069719,0.522848877980365,0.526505053438863,0.472969951670519,0.565863068318166,0.688485347267436,0.602153471314544,0.0664057698723464,0.155683659234721,0.100934960731649,0.265846344572547,-0.149732995852124,0.0168609001599527,-0.0498789263098456,0.0362904029963781,0.0345291908593027,-19.2885280191628
6341,"Hairstylists and barbers",306.1471114161,414.455485565995,392.818677470711,-21.636808095284,86.671566054611,3,442,352,408,"2-3",2.15206659714888,1.94274162862467,1.76895424769473,-0.383112349454147,0.871118395009759,0.91902903593095,0.858553072445211,-0.0125653225645475,311,403,419,445,381,424,180.5,304,373,324,345,460,294,442,473,459,434,444,4.0896,1.81485,1.267875,1.21875,0.2261,3.4164,4.7652,1.9092,0.516,1.75,0.5244,7.552,0.483175,0.5166,0.5513,3.89025,0.3795,1.1895,0.178985507246377,0.3192,0.0985019619570269,0.0152069467095694,0.0245333333333333,0.0116270349560986,0.00324253010257173,0.135898160190965,0.121369471434378,0.0360974754558205,0.252378038027862,0.106277789451565,0.0118693814261717,0.06308880001063,0.056934697917592,0.0171331495496128,0.020744052165663,0.0592021385101825,-0.08048354528935,-0.00357991175347072,0.118126941331807,0.070180313995745,0.0450653164914203,0.0420689889605697,-108.308374149895
2272,"Air traffic controllers and related occupations",76.5168412777644,88.5692524602078,66.919902271293,-21.6493501889148,-9.5969390064714,2,85,72,63,"2-3",-0.911691981270441,-0.927302034893659,-1.00064350573668,-0.0889515244662379,0.176747720834681,0.18881035923461,0.175994325087781,-0.000753395746900393,281.5,147,213,241,256,14,266,131,184,205,237,18,149,220,101,222,262,25,10.9733,4.368,10.2942,1.3125,1.3125,12.1792,10.9733,4.368,10.2942,1.3125,1.3125,12.1792,12.8511,3.1652,8.2925,6.66475,1.5631,10.085525,0.306636760984587,0.546851282051282,0.106079035953721,0.0626349892008639,0.0614035087719298,0.0674943979649689,0.421094774112464,0.328604731292274,0.347026080799339,0.348019810659187,0.412373058929701,0.400887581424669,0.0933552384644257,0.144766738861797,0.13793256601906,0.356951589963302,0.413843840704976,0.519525379934042,-0.200557725030866,0.00485940876410493,-0.0740686933131249,0.0528677707654824,0.0445773275546345,0.16257378997074,-12.0524111824434
7232,"Tool and die makers",36.0352260108194,64.6839273460127,40.6612125124204,-24.0227148335923,4.625986501601,2,61,39,39,"2-3",-1.13624540600255,-1.13765742592001,-1.20363686984967,-0.067391463847122,0.125854901139991,0.13529011589347,0.12596724221657,0.000112341076578731,7,215,324,285,108,457,8,144.5,231,216,26,389,26,50,282,260,37,410,7.9648,10.1378,0.9438,7.92,1.0044,10.4748,9.7636,18.847,1.2397,7.5456,1.215,11.5808,7.1832,15.812,0.899,12.3906,4.0572,8.384,0.570075914423741,1.01666461538462,0.640111211240741,0.162576084822305,0.0568421052631579,0.051650570145535,0.229603902860927,0.291054250620047,0.248403550870016,0.28835904628331,0.391682139905743,0.343584786719899,0.482442052929196,0.62573911425876,0.320977627755288,0.0323962704781303,0.0498379873445201,0.0426750076496786,0.0700352968170003,-0.11092551467677,0.0187996480090888,0.0552257404365891,-0.161464425173907,0.0102787371715483,-28.6487013351933
5241,"Graphic designers and illustrators",45.8347937412739,69.5485650202798,45.2384442745008,-24.310120745779,-0.596349466773098,2,67,43,43,"2-3",-1.09051142312331,-1.09481510515277,-1.16229394644506,-0.0717825233217491,0.136220057437962,0.146190390051284,0.136156077030643,-6.39804073182537e-05,66,75,18,35,144,57,61,82,31,15,252,198,51,102,33,50,255,226,22,8.0542,5.8097,3.1525,2.21595,19.89635,18.7308,3.757975,2.86375,3.2136,1.99155,22.06575,17.779,3.3397,2.309475,9.8952,2.7122,16.946125,0.455265700483092,0.811913846153846,0.254791741595509,0.108680581991289,0.0931719298245614,0.113953684701313,0.587584631809398,0.569406462146868,0.708495600750036,0.588573807854137,0.754220995888786,0.660342088674091,0.0987238415200684,0.124502551189891,0.25487608339784,0.0943124352513564,0.115127479436855,0.290825485329616,-0.200473958887582,0.005273102710024,0.120910968940638,0.0717682808199539,0.156152241877772,0.196513050078259,-23.7137712790059
2252,"Industrial designers",16.9929068495762,36.9818461531522,12.6632006687618,-24.3186454843904,-4.3297061808144,2,31,16,8,"2-3",-1.39668135042964,-1.38162656151718,-1.43906756327272,-0.0423862128430741,0.0668296621459427,0.0732176040306607,0.0679460804817174,0.00111641833577479,3,57,36,109,5,263,3,81,67,187,14,237,14,107.5,72,35,23,310,18.915,26.649,2.436,11.2944,2.82,16.206,15.3468,22.9824,2.509,10.86,2.025,12.834,14.2618,19.7706,1.6432,14.875,2.632,18.1482,0.684380032206119,1.22051282051282,0.912837381848159,0.105466887324339,0.0947368421052631,0.145016535056162,0.468755490087436,0.464363206302595,0.607365301653489,0.630722300140252,0.435014124733324,0.536270645093507,0.604230889926716,0.763111388671122,0.844790172962958,0.0650647047461853,0.100865943572962,0.118774011491517,0.22845734964204,0.0395496477318229,0.138609811566053,-0.0944516550467455,0.240559283036242,0.0537093067453318,-19.988939303576
2242,"Electronic service technicians (household and business equipment)",35.0205383463007,64.4648446412397,38.3172211637867,-26.147623477453,3.296682817486,2,59,38,35,"2-3",-1.13830507114929,-1.13958686283616,-1.20549878025065,-0.0671937091013557,0.125388098342084,0.134799213650556,0.125508380192506,0.000120281850422205,64,56,40,138,65,12,43,54,29,121,44,14,58,54,50,215,123,38,18.4536,12.152875,11.6973,3.26,2.9025,15.4413,18.845575,14.5071,11.80825,3.8822,2.9025,15.24825,15.4767111111111,7.86788888888889,6.86591111111111,9.52176666666667,3.7758,10.3332,0.438084502722184,0.781273162393163,0.263480119778386,0.151300103783905,0.135789473684211,0.149259040071103,0.509801448407067,0.572969210282071,0.592240011539016,0.356704067321178,0.518491817336252,0.510561042235764,0.238036441551108,0.481573632389482,0.38490523837925,0.294328067598072,0.474711151134089,0.591080474620065,-0.174604382943798,-0.00204106371280252,0.0824385631319492,0.153856974914586,0.146868796828142,0.296752407021993,-29.444306294939
6342,"Tailors, dressmakers, furriers and milliners",359.589071422335,363.572391321539,337.098298148891,-26.474093172648,-22.490773273444,3,421,398,373,"2-3",1.67369868635295,1.49461989968652,1.33651590206711,-0.337182784285839,0.762701024573715,0.805014444423672,0.751979987911469,-0.0107210366622464,166.5,467,475,497,324,398,199.5,443.5,460,476,351,426,253,452,426,445,308,393,2.1971,2.9295,1.5322,1.88,0,0.588,1.656,1.794,0.9009,1.62,0,0.5694,2.371575,2.361425,1.0335,4.763,0.2664,1.7819,0.219139636530941,0.390810256410256,0.151945590547045,0.0106749159510653,0,0,0.0670424138816439,0.0393850127113514,0.0593308681798513,0.0568688639551192,0.0109401851256358,0.0111855431813406,0.0686265913523957,0.0592620151742649,0.0922966130731064,0.0383004688240768,0.0362176678217941,0.0726821473498112,-0.0671940459838963,-0.0106749159510653,-0.00771154570179255,-0.0456833207737786,0.0236700217207106,0.0343816785257343,-3.98331989920399
5254,"Program leaders and instructors in recreation, sport and fitness",364.779894033841,354.87744732642,326.264183565391,-28.613263761029,-38.51571046845,2,414,407,361,"2-3",1.5919547937066,1.41804449887866,1.2626204903905,-0.329334303316108,0.744174577272563,0.785531539492234,0.733768693665955,-0.0104058836066079,261,313,366,363,393,295,309.5,443.5,383,459,352,296,200,417,420,412,409,433,6.13678888888889,1.59346666666667,2.19893333333333,1.38805555555556,0.628677777777778,7.44651111111111,4.1591,1.7739,1.9594,1.0275,0,1.689975,2.5748,0.891,0.6811,5.5744,0.4935,2.59315,0.256471129514608,0.457386666666667,0.112185596330317,0.0197750413733135,0,0.0323293166667167,0.0739084016919605,0.117084118415784,0.188478976990444,0.0853138148667602,0.0496863859700078,0.241772174359693,0.0233880346297971,0.0585943209450033,0.0499113823923794,0.0228310301838422,0.0787711159174419,0.10668411926699,-0.144285533184291,0.0125542752934031,0.114570575298483,0.156458359492933,0.0265233477625823,0.0838530890831482,9.90244670742101
1222,"Executive assistants",134.106845184229,184.365149348789,155.747433047156,-28.617716301633,21.640587862927,2,248,153,158,"2-3",-0.0110847415209464,-0.0836382684439772,-0.186506319633342,-0.175421578112396,0.380861472041035,0.403461811038073,0.37663590101169,-0.00422557102934462,281.5,71.5,146,113,485,280,212.5,60,244,70,471,295,449,429.5,124,81,450,178,12.54,0.3808,2.3326,1.3125,2.35,16.0083,9.295,0.368,1.9623,1.54,2.76,17.3502,12.3246,0.3658,2.6862,1.35,0.4356,15.6723,0.062111801242236,0.110769230769231,0.106079035953721,0.0174549301362013,0.129122807017544,0.120847112546801,0.403306890819898,0.276508367142321,0.39838453771816,0.5439095371669,0.591171090802845,0.529623870561042,0.00722992388582258,0.0118922653768984,0.0114399198000076,0.110849677793191,0.078887700706745,0.113500832965015,0.0439672347114852,0.1033921824106,-0.00492235310173861,-0.0142856666058583,0.00420999591418503,0.00265115517182463,-50.25830416456
3222,"Dental hygienists and dental therapists",308.755138145678,339.386073228229,310.316594125188,-29.069479103041,1.56145597950996,2,406,354,354,"2-3",1.44631553232231,1.28161369710474,1.13096449961415,-0.315351032708169,0.711166874633687,0.750819761132094,0.701322484451974,-0.00984439018171301,205.5,304,344,244,465,478,365.5,348,251,228,334,396,346,477,284,322,320,334,6.9647,0.615,0.6732,1.6544,0.69,12.1094,9.0812,2.1063,1.19,0.75,0.3125,10.71,7.1189,2.2044,1.4268,3.145,0,5.764,0.144697492523579,0.258051282051282,0.133712119681399,0,0.0146198830409357,0.0354827692158693,0.227431517493952,0.269871769004169,0.215618976436804,0.196493688639551,0.361572426860852,0.398540869930658,0.0637956177431562,0.0696361896915983,0.0188698399807114,0.0555653105301048,0.0478399652657731,0.0288749872505354,-0.0109853728421803,0.0354827692158693,-0.0118125410571482,0.202047181291106,-0.0449257777624448,-0.0266903232795694,-30.630935082551
2224,"Conservation and fishery officers",124.505313303331,156.65471438268,127.153525818254,-29.501188564426,2.648212514923,2,204,141,122,"2-3",-0.271599222387612,-0.327680974789296,-0.422008008972363,-0.150408786584751,0.321818433537301,0.341370580737271,0.318597242554285,-0.00322119098301538,124,62,225,192,104,238,117,71,170,183,119,160,226,292,141,219,109,101,10.7968,10.4025305555556,2.660025,2.198175,2.61020833333333,13.5111222222222,11.595612,9.06384,3.216752,2.28,2.3125,12.98182,11.6888333333333,8.7584,3.72526666666667,5.23786666666667,1.09768888888889,10.2451222222222,0.240987654320988,0.429773675213675,0.177661169415292,0.0439854978577595,0.108187134502924,0.134228144778269,0.381827416426791,0.347922012211589,0.341240182001757,0.353615786192924,0.440125307303715,0.445667483831803,0.265433580073714,0.300756055754129,0.329376120057472,0.156461987790674,0.129318742813955,0.13019880665012,-0.0633264849056955,0.0902426469205093,-0.0405872344250338,0.092051697638879,0.063942539983758,-0.0262631811405535,-32.149401079349
6344,"Jewellers, jewellery and watch repairers and related occupations",230.208078452135,259.916417395101,230.109408847755,-29.807008547346,-0.0986696043800066,3,330,294,273,"2-3",0.699196399788289,0.581733312492689,0.455578558441381,-0.243617841346908,0.541839689586881,0.572750787898902,0.534875721047955,-0.00696396853892522,88,410,417,441,189,401,102,386,380,410,172,340,201,397,364,386,134,345,4.130488,6.68904,1.516536,2.552576,0.151232,3.533868,4.28264375,6.48496875,1.616375,2.465625,0.174375,3.67314375,4.21452,7.3718,1.322364,5.545736,0.585,3.640512,0.255152334943639,0.455034748717949,0.206304610497986,0.0234415384060555,0.00815789473684211,0.00777700022326718,0.129306593510548,0.120919058646047,0.122709833077639,0.122037587657784,0.118258551773977,0.110227123345241,0.222773952584006,0.215089515871856,0.211566818522137,0.0509808431809801,0.0649809444171967,0.0718833169006901,-0.0488477244456538,-0.0156645381827883,-0.00659676043290852,-0.0118104643125434,-0.0112071340618681,0.0209024737197099,-29.708338942966
3216,"Medical sonographers",172.783968573331,217.683085104201,187.815232951997,-29.867852152204,15.031264378666,2,283,221,220,"2-3",0.302147611110321,0.209789071167789,0.0966516374786627,-0.205495973631658,0.451852496399825,0.478117861174664,0.446419298355656,-0.00543319804416931,97,382.5,203,180,287,190,98.5,348,177,152,264,169,430.5,377,152,134,205,262,11.31,3.6188,3.1317,2.5,0.3125,14.0096,11.31,3.6188,3.1317,2.5,0.3125,14.0096,11.2895,4.8443,1.9992,1.62,0.69,13.4673,0.0745341614906832,0.132923076923077,0.202055306578517,0.0276489940173988,0.0146198830409357,0.016070094753564,0.36833587848156,0.339056286919569,0.358063543264755,0.466595371669004,0.475662928885339,0.462426560201723,0.145013813769467,0.119879349978076,0.114164435364136,0.0806921739741181,0.125899511951951,0.154253221364702,0.127521145087833,-0.0115788992638348,-0.0102723352168052,-0.00416881146728121,-0.0308493784053311,0.0735610473905843,-44.89911653087
7304,"Supervisors, railway transport operations",213.09976257904,250.19504439283,218.248346466685,-31.946697926145,5.148583887645,3,313,282,258,"2-3",0.607802726462869,0.496118266039318,0.372959871021657,-0.234842855441213,0.521126214638391,0.550967946501347,0.514514602642347,-0.00661161199604354,263,315,244,292,167,140,279.5,321,237,289,152,136,199,271,329,309,182,278,10.145475,7.228,3.46425,1.37735,0.605,10.308375,9.483,7.1466,3.6225,1.2225,0.49125,8.67,5.412,5.588325,1.87775,5.589625,1.245,6.0816,0.257171612606395,0.458635897435897,0.111320350606368,0.0498884022487849,0.0229824561403509,0.0311117034428999,0.169763639066449,0.282344103578114,0.319888904186827,0.207629733520337,0.291035202915539,0.337989493591091,0.167904214276485,0.237067991868082,0.228665152341916,0.0753608365085775,0.145630482500221,0.171212559072519,-0.145851262000027,-0.0187766988058849,0.150125265120378,0.130359760070754,0.0607609380654313,0.0958517225639411,-37.09528181379
